image_id,LBP_0,LBP_1,LBP_2,LBP_3,LBP_4,LBP_5,LBP_6,LBP_7,LBP_8,LBP_9,HOG_0,HOG_1,HOG_2,HOG_3,HOG_4,HOG_5,HOG_6,HOG_7,HOG_8,HOG_9,DWT_0,DWT_1,DWT_2,DWT_3,label
1070.jpg,0.07893880208333333,0.08517795138888888,0.08951822916666666,0.1380072699652778,0.18188476562500003,0.1493326822916666,0.09209526909722228,0.08144802517361108,0.07486979166666671,0.13983832465277773,0.20883643120371637,0.16540790216230605,0.17946504110892803,0.19894642686299419,0.17767150565356268,0.10946857976005087,0.08884128071075544,0.10395943232843403,0.10586982781943148,0.20883643120371637,0.9949031029690076,0.016802439676464335,0.00048129763740940813,0.00024412608139707994,benign
1074.jpg,0.07846408420138888,0.0885009765625,0.10355631510416666,0.15163845486111113,0.1715766059027778,0.1314290364583333,0.08877224392361116,0.08219401041666663,0.07514105902777782,0.13983832465277773,0.20980531993411639,0.23285837024672446,0.23285837024672446,0.10681431125891427,0.15284591514400148,0.07405451393579349,0.07884365891024854,0.11700627972570915,0.0950060749746022,0.1818398841046846,1.1725932637479541,0.014804255410513993,-0.0001508209360940137,0.0002406302985695431,benign
1077.jpg,0.0970458984375,0.10409884982638888,0.09331597222222221,0.11298285590277779,0.1336669921875,0.11813693576388884,0.08463541666666671,0.0954182942708333,0.09677463107638895,0.17503526475694436,0.2214768660033653,0.13205338956792603,0.13815187256925918,0.2214768660033653,0.2214768660033653,0.14114201095676832,0.11207406834946675,0.07532240536414316,0.15503366078772715,0.19153149323557067,1.3113131340598279,0.01256981256679797,0.0004767663456193458,0.00010729573271137346,benign
1080.jpg,0.08945041232638888,0.09331597222222222,0.10186089409722221,0.13875325520833334,0.14451768663194445,0.12573242187499994,0.09555392795138895,0.08517795138888885,0.08090549045138894,0.15584309895833326,0.21248801547731044,0.20345393425292663,0.17732284713192506,0.13805244641431816,0.1983968945965465,0.12269079982786349,0.14942924225574344,0.1475230381576182,0.14896724923795207,0.1535013274177451,1.1989776466617617,0.021530333098933402,0.0004541155903515056,0.00027596596773987606,benign
1087.jpg,0.1046413845486111,0.09616427951388888,0.09433322482638888,0.11976453993055557,0.12661404079861113,0.11250813802083329,0.08951822916666671,0.09270562065972218,0.09779188368055561,0.1770697699652777,0.2108399406164056,0.17008232349107363,0.2131263237984515,0.12989204018817213,0.18900005964121389,0.16306099216663064,0.08722705308336309,0.10780590032935061,0.13383418573709896,0.21644596467537125,1.3060241371080492,0.19914201492314593,4.3021785831592364e-05,0.0006139183475102118,benign
1088.jpg,0.09345160590277778,0.09616427951388888,0.09684244791666666,0.13319227430555558,0.1526557074652778,0.1252577039930555,0.08273654513888894,0.09006076388888885,0.08551703559027783,0.15523274739583326,0.2342895815888255,0.17202429094844904,0.129607624484998,0.16579230427197034,0.2342895815888255,0.10271030179558202,0.11591744537493737,0.15368078139538385,0.2342895815888255,0.22205321109501377,1.2685966338992638,0.038506052556910225,0.00010463291143398846,0.00016456040311151572,benign
1092.jpg,0.10355631510416666,0.1076931423611111,0.08334689670138888,0.10972764756944446,0.12674967447916669,0.11603461371527773,0.08850097656250006,0.0984700520833333,0.0950792100694445,0.1819525824652777,0.2003349443165503,0.12028563390050262,0.07657426517151524,0.06620267183637371,0.13290327326475468,0.12190822276438551,0.1597351535393277,0.1797951812152701,0.1546952476039087,0.21462001598012712,1.312111576942884,0.005455059398029136,0.00031210365135480846,7.86166521865183e-05,benign
11.jpg,0.09440104166666666,0.1019287109375,0.09636773003472221,0.11800130208333334,0.13353135850694445,0.12200249565972217,0.08741590711805561,0.09033203124999996,0.09487575954861116,0.1722547743055555,0.2089170583545822,0.14109908507882843,0.2089170583545822,0.14634874859078034,0.2089170583545822,0.1362088265871803,0.2050465470079492,0.11542699986381234,0.13917275210142824,0.2089170583545822,1.006973467200588,0.051246077414435515,-0.00018283214562992388,0.00019508043751777546,benign
1110.jpg,0.09758843315972222,0.10369194878472222,0.08660210503472221,0.11834038628472224,0.14356825086805558,0.12084960937499996,0.08599175347222228,0.09379069010416663,0.09148491753472228,0.1692030164930555,0.21506195116945942,0.1468286619817452,0.09844159031201212,0.058332671019362826,0.12548456962639515,0.11098950668393273,0.14709026709039505,0.1999726259830842,0.21506195116945942,0.21506195116945942,1.3773452799015042,0.07825354522341263,5.953011553981287e-05,0.00017078001965569627,benign
1112.jpg,0.08978949652777778,0.0906032986111111,0.09962293836805554,0.13332790798611113,0.15190972222222224,0.13271755642361105,0.09514702690972228,0.0813802083333333,0.08232964409722227,0.1542833116319444,0.2041196101823741,0.17147992306287227,0.11007966353574437,0.13036738879657303,0.13731633924961417,0.12529093832352362,0.16582781812159875,0.12340386567226301,0.20693761918913745,0.20693761918913745,1.4896486125232573,0.06448624763800628,-0.000410686795453971,0.00034934415547556154,benign
ISIC_0000000.jpg,0.032958984375,0.057915581597222224,0.0698513454861111,0.19802517361111113,0.3535291883680556,0.1902262369791666,0.0752088758680556,0.041707356770833315,0.030856662326388905,0.060831705729166644,0.24328962388030584,0.24328962388030584,0.20190488415257024,0.06022601877647993,0.20877073077304564,0.05166808528842324,0.15323873502461047,0.2248150077824957,0.20726825686009648,0.1811843069686776,1.1484693766391498,0.2765179708001577,-0.0003065607427015656,0.00026117462228260357,benign
ISIC_0000001.jpg,0.06001790364583333,0.08599175347222222,0.0838894314236111,0.16113281250000003,0.22935655381944448,0.17232259114583326,0.09195963541666673,0.06896972656249997,0.05187988281250003,0.10559082031249996,0.2854849446076923,0.2854849446076923,0.2854849446076923,0.16011139041253658,0.15810914332028506,0.11581429729214747,0.2854849446076923,0.11866840256873683,0.10250889914425673,0.15857588917636617,1.2794986747693637,0.057201717656570214,-0.0003432814172246053,0.00013783486946460267,benign
ISIC_0000003.jpg,0.036688910590277776,0.06585015190972222,0.07331000434027776,0.1953803168402778,0.33501519097222227,0.16933865017361105,0.07432725694444449,0.056830512152777755,0.03512912326388891,0.06924099392361108,0.20090263657082777,0.06992444907429202,0.03558758637458622,0.03599979358358336,0.1917465995937292,0.12855573289161773,0.2289147531690927,0.17973218045102993,0.21703018534668295,0.19117654769650078,1.4031373915849883,0.20740758371009294,-0.0002016804865181245,0.00023030534692316547,benign
ISIC_0000005.jpg,0.039265950520833336,0.059814453125,0.07147894965277776,0.1648627387152778,0.3733317057291667,0.15462239583333326,0.06618923611111115,0.05527072482638887,0.05004882812500003,0.0762261284722222,0.08823613936946431,0.002491078199404022,0.015770482770504433,0.001330616338648969,0.17782920002149072,0.0006132055973965529,0.00043940466126519745,0.00016512310790013854,0.04479864427762721,0.0053869486761852275,0.9655624236359286,0.270197350664016,-0.001302206246802072,0.00041375898410763465,benign
ISIC_0000006.jpg,0.06476508246527778,0.0899929470486111,0.08517795138888888,0.13631184895833334,0.2597384982638889,0.12824164496527773,0.08768717447916671,0.07459852430555552,0.06354437934027782,0.12105305989583329,0.20432592910182332,0.41226902683356087,0.030331751406595397,0.001827918254212439,0.09815003109175303,0.022800678273196935,0.013851535667305882,0.04752584340867882,0.08686333153059696,0.18274257922801168,1.1435535613372623,0.06492260236589029,-0.00040262828668794393,0.00015662723664672945,benign
1.jpg,0.07561577690972222,0.07907443576388888,0.10091145833333331,0.15787760416666669,0.1950412326388889,0.1365831163194444,0.08768717447916671,0.07615831163194442,0.06883409288194449,0.13332790798611105,0.2183589017281404,0.2183589017281404,0.2183589017281404,0.18236745657222864,0.2183589017281404,0.2183589017281404,0.2183589017281404,0.2183589017281404,0.2183589017281404,0.2183589017281404,1.3236768126939484,0.05304973733390103,-0.0004000336894815805,0.0005647917490938759,malignant
1003.jpg,0.07242838541666667,0.08049858940972222,0.10484483506944443,0.16296386718750003,0.1868353949652778,0.1420084635416666,0.08327907986111116,0.07249620225694442,0.07371690538194449,0.1320393880208333,0.21417112968890767,0.11743162010531487,0.09377357892517733,0.1859105477739562,0.21417112968890767,0.09727955017287783,0.1432310498159937,0.21417112968890767,0.1635066010425552,0.21417112968890767,1.463269438295105,0.0756787269253262,-4.506149202709419e-05,0.0005686687636911182,malignant
1005.jpg,0.078125,0.0899929470486111,0.10274251302083331,0.14750162760416669,0.17347547743055558,0.1353624131944444,0.08287217881944449,0.0810411241319444,0.07914225260416671,0.1408555772569444,0.20811978939677406,0.1848395869892671,0.15147375472531593,0.09782425884343435,0.13179483241200216,0.12905568951534482,0.10906056758891292,0.12084945031172681,0.14620726790369548,0.21043721292538314,1.1664823723573328,0.06387897162948228,0.0006188422907355323,0.0017570482037092155,malignant
1007.jpg,0.08063422309027778,0.0783962673611111,0.09724934895833331,0.15557183159722224,0.18785264756944448,0.1377360026041666,0.0877549913194445,0.07961697048611108,0.07168240017361116,0.13461642795138884,0.27351635698251386,0.21755080112823258,0.17766989615859835,0.25736440181102976,0.2709732225662886,0.1095356225327311,0.08397759007641618,0.02288393389048189,0.047288547829982534,0.27351635698251386,0.9486886137970647,0.1673257116542695,0.00011249202136732984,0.0008426822288457028,malignant
1009.jpg,0.06788465711805555,0.07527669270833333,0.09792751736111109,0.1612006293402778,0.22311740451388892,0.1493326822916666,0.08741590711805561,0.06822374131944442,0.0626627604166667,0.11806911892361106,0.22869582791477125,0.22869582791477125,0.22869582791477125,0.22019741479795352,0.17869149871072862,0.09862821645216682,0.08542840930447695,0.09937552259667125,0.15214531914539936,0.22869582791477125,1.5086234983732223,0.1740687078995119,0.00019960471677695933,0.0005503144883106937,malignant
1012.jpg,0.06334092881944445,0.0808376736111111,0.10145399305555554,0.1791720920138889,0.21138509114583334,0.1341417100694444,0.08158365885416671,0.07520887586805552,0.06639268663194449,0.11759440104166662,0.10582036358845645,0.051045248566720776,0.04391723428395867,0.07723141999474901,0.11408268518571879,0.1701821838735235,0.2042137781563923,0.2537342884134512,0.2275530625535203,0.1570880297832218,1.1794724338274565,0.05099601292906473,0.00023790806486532817,0.00021069292797336705,malignant
1019.jpg,0.11400010850694445,0.10009765625,0.0802273220486111,0.09541829427083334,0.12444390190972224,0.11752658420138884,0.08666992187500006,0.09684244791666663,0.10477701822916673,0.1911078559027777,0.20336053556656294,0.16867354219677044,0.1506764703307097,0.1333530840971969,0.16583651967192042,0.15536052480250712,0.17027943708148813,0.14225430601962427,0.13016624403761912,0.20952095247522887,1.0799061695741896,0.016957663339075606,0.0002569812064888484,0.00010796579636470106,malignant
1022.jpg,0.078125,0.08660210503472222,0.09270562065972221,0.13956705729166669,0.19117567274305558,0.1481797960069444,0.08978949652777783,0.0771077473958333,0.06903754340277782,0.13882107204861105,0.20724557140684852,0.2062199310121444,0.09562951941199196,0.16882704038544538,0.14334257859767463,0.18041440408969847,0.15159759112619448,0.1989254362095516,0.1445967825200166,0.21773307620129417,1.0473754554810668,0.0234190934160454,0.00029875290289923016,0.00043078696187847634,malignant
1026.jpg,0.05757649739583333,0.06781684027777778,0.08375379774305554,0.16920301649305558,0.2914767795138889,0.14397515190972215,0.08043077256944449,0.058390299479166644,0.05364312065972225,0.1048448350694444,0.04300828362760532,0.4170807208893743,0.02115361602623626,0.0006611737076547623,0.002432144145614748,0.0003608413149516844,0.00033639209754533637,0.0006738220057682478,0.0013051043142646055,0.21261642279963716,1.1115721021087683,0.15124755707556795,-0.001100382914145716,0.0006562769978612266,malignant
1027.jpg,0.07703993055555555,0.0836181640625,0.10660807291666666,0.15686035156250003,0.16893174913194445,0.1392957899305555,0.08721245659722228,0.08144802517361108,0.07222493489583337,0.13787163628472215,0.2075733898587298,0.17427712452137584,0.15674122826771145,0.13896798234928498,0.2514465498758379,0.18285401891498768,0.17808931919336066,0.2365598917327882,0.20106715116490254,0.2514465498758379,1.1077948446439758,0.042333876795349654,0.0007551792777621812,0.0003825730422890516,malignant
1037.jpg,0.08253309461805555,0.09433322482638888,0.10036892361111109,0.14526367187500003,0.1565890842013889,0.13305664062499994,0.09229871961805561,0.08151584201388885,0.07826063368055561,0.1468912760416666,0.2042401976394103,0.21694850956029105,0.08852780683065833,0.14045545979464413,0.21694850956029105,0.14828557330001083,0.12687518529665012,0.21694850956029105,0.21694850956029105,0.21694850956029105,1.2699882550597847,0.024334037394224982,0.0003280675091715616,0.0002761682855352754,malignant
1038.jpg,0.09541829427083333,0.0985378689236111,0.10050455729166666,0.12688530815972224,0.13271755642361113,0.11583116319444439,0.08551703559027783,0.09433322482638885,0.09094238281250006,0.1704237196180555,0.2133759757155072,0.12940465560251513,0.1333229109524055,0.08824806346051012,0.11807342751090465,0.12123210349657002,0.13204057999883062,0.09269268890956293,0.1907844775401652,0.2133759757155072,1.1183222065895702,0.0527019896480643,0.000665130301201376,0.0008582159486100802,malignant
1046.jpg,0.07703993055555555,0.086669921875,0.10443793402777776,0.15421549479166669,0.16960991753472224,0.1371934678819444,0.09277343750000006,0.07758246527777775,0.07466634114583338,0.1369222005208333,0.20949586150513907,0.20174714867476,0.19072755883546186,0.09635039529980627,0.19592682952384616,0.08381261351601883,0.08745911787923094,0.10108456112838636,0.19246587514345898,0.20282968890576045,0.9988054107742292,0.018767923884994736,-2.6309700915544784e-05,0.00047028178191104776,malignant
1049.jpg,0.07500542534722222,0.08470323350694445,0.09480794270833331,0.14221191406250003,0.23559570312500003,0.11427137586805551,0.07548014322916671,0.07459852430555552,0.07554796006944449,0.13888888888888884,0.06098779848098892,0.4080419881772019,0.07809205913452676,0.0016881329127348555,0.0032120875062613082,0.0014212719513325824,0.0006355427611008927,0.0005426378096470447,0.0011618368395109665,0.2696640681017796,1.210960668698276,0.11033877058165331,-0.0006790589052298854,0.0005415952826724932,malignant
1056.jpg,0.09358723958333333,0.09168836805555555,0.09643554687499999,0.1312934027777778,0.1477728949652778,0.12600368923611105,0.08755154079861116,0.08666992187499997,0.08660210503472228,0.16350640190972215,0.2102983737429145,0.12199192237394613,0.1222674125283286,0.09847711789723124,0.17248575648813597,0.07017509484394281,0.12407281794535105,0.10137227889831021,0.15981864975336926,0.2102983737429145,1.0530810322385975,0.030542069963144333,0.0001139281495479521,0.00022934440546818776,malignant
1058.jpg,0.07303873697916667,0.08470323350694445,0.10145399305555554,0.16045464409722224,0.18290201822916669,0.14289008246527773,0.08680555555555561,0.07568359374999997,0.0709364149305556,0.1322428385416666,0.22574535056711273,0.22361176695953053,0.22574535056711273,0.22132367607977546,0.16825119696671892,0.05574069939636829,0.05475852902521905,0.08199291656694456,0.10116344994356984,0.21979670270592927,1.1347478675609521,0.1400518756889842,-0.00016888928665731678,0.0006861181232566861,malignant
1065.jpg,0.07195366753472222,0.08165147569444445,0.10233561197916666,0.14790852864583334,0.19361707899305558,0.1512315538194444,0.09046766493055561,0.07480197482638885,0.06808810763888892,0.12905544704861105,0.2161102624594497,0.2161102624594497,0.18663976209024744,0.09886679502370985,0.2161102624594497,0.06755110052297075,0.11772246407521766,0.10618588908639852,0.2161102624594497,0.2161102624594497,1.3795124119826812,0.06187238455692305,-0.00026259946959582823,0.00014071971783308896,malignant
1074.jpg,0.07710774739583333,0.08368598090277778,0.10884602864583331,0.14906141493055558,0.1746283637152778,0.14133029513888884,0.09087456597222228,0.07425944010416664,0.0733778211805556,0.13793945312499994,0.21757132597656434,0.19988405993205158,0.21757132597656434,0.16747687087374424,0.14491403043598358,0.08403223934567138,0.11259076632705764,0.07664085772191714,0.13795634317338928,0.21606751220700987,1.4099443130521776,0.04247268297180738,-9.59793946927899e-05,0.00025977161104882645,malignant
1080.jpg,0.07134331597222222,0.0826687282986111,0.10416666666666666,0.14858669704861113,0.21931966145833334,0.13244628906249994,0.07826063368055561,0.07086859809027775,0.07256401909722227,0.13088650173611105,0.3373944549947419,0.5210793860255701,0.09963265818250937,0.00038097733689064007,0.029312229949631143,0.0029640222320051887,0.005689099681645434,0.008331456766294897,0.06475634401745227,0.12908322195024882,1.0838545495467267,0.058573268853697985,8.18818840200965e-05,0.0003611236526213472,malignant
1083.jpg,0.0777859157986111,0.08063422309027778,0.08707682291666666,0.1483832465277778,0.20582411024305558,0.1511637369791666,0.08104112413194449,0.07554796006944442,0.07086859809027782,0.13278537326388884,0.06426259714705577,0.05355822221569537,0.0638038677630494,0.04170699661492909,0.045171216606330285,0.03536460503072958,0.023014656428812272,0.01940344294086153,0.0425346685822159,0.03334304991701903,1.274199325625969,0.2033189365653139,7.588263367747441e-05,0.0002095200221529786,malignant
1089.jpg,0.07914225260416667,0.09229871961805555,0.09535047743055554,0.14295789930555558,0.1746283637152778,0.13739691840277773,0.09189181857638894,0.08599175347222218,0.07290310329861116,0.13854980468749994,0.2592761249561324,0.11463406066418842,0.10457658971978022,0.08869171936666896,0.18951235429197205,0.08169024335775643,0.15096846949340847,0.0904640850977566,0.14596076330450844,0.2592761249561324,1.167234494144066,0.1851464819583512,0.00014541857038301732,0.0007290715427508442,malignant
1091.jpg,0.0796169704861111,0.08463541666666667,0.10030110677083331,0.15469021267361113,0.17469618055555558,0.1331922743055555,0.08768717447916671,0.07717556423611108,0.07561577690972227,0.14350043402777773,0.18025917747895748,0.19299954232146768,0.21284908976217756,0.12466285779370823,0.11075234089378502,0.11396580521929515,0.13642069900088033,0.08908173227381888,0.1521982116597329,0.21698463570563306,1.1192793748942065,0.07712676795942328,-0.0007690715907376391,0.0008253237950539288,malignant
1094.jpg,0.08246527777777778,0.09256998697916667,0.10281032986111109,0.1504855685763889,0.15977647569444445,0.12139214409722217,0.08199055989583338,0.08212619357638885,0.08409288194444449,0.15340169270833326,0.20977718550082708,0.20977718550082708,0.20977718550082708,0.14011330582964324,0.20977718550082708,0.09980180064332805,0.11029046888956566,0.07732907781026499,0.1446834009043025,0.20977718550082708,1.3019622814978593,0.030950165769165355,0.00014279268703145244,0.00028029161907315104,malignant
110.jpg,0.0787353515625,0.08782280815972222,0.09582519531249999,0.14397515190972224,0.18812391493055558,0.13583713107638884,0.08972167968750006,0.08517795138888885,0.06937662760416671,0.1365152994791666,0.32563865273113907,0.32563865273113907,0.17567742248683407,0.11492818397911655,0.0899108646337503,0.018845551833474295,0.004741157054449373,0.02450290873026993,0.11713832081306358,0.1949877300990124,1.374533534655839,0.03524458167907485,4.189244973130252e-05,0.00020453992479797513,malignant
1112.jpg,0.08958604600694445,0.09345160590277778,0.09643554687499999,0.1355658637152778,0.15733506944444445,0.12729220920138884,0.08653428819444449,0.0828721788194444,0.08517795138888894,0.15686035156249994,0.20909313133733964,0.1672602198155915,0.08544874341762007,0.09584614062799984,0.17458908793605693,0.17570999935307452,0.1491255088692813,0.12752988801683995,0.20909313133733964,0.18740967846307469,1.148777568710245,0.05186224394388742,2.8906903358521434e-05,0.00022061449196510423,malignant
1113.jpg,0.08104112413194445,0.08490668402777778,0.08938259548611109,0.14573838975694445,0.19422743055555558,0.1329210069444444,0.08734809027777783,0.0771077473958333,0.07683648003472227,0.14160156249999994,0.41048523968583445,0.41048523968583445,0.14637980950991372,0.057470479143739775,0.09551321528225948,0.015087123775202067,0.010748371953779763,0.008448425540683252,0.037070205070757235,0.18168474421347314,1.1261223372255138,0.030601310089002503,0.0002838224240135646,0.0002001390811995999,malignant
1119.jpg,0.07059733072916667,0.0790066189236111,0.09779188368055554,0.16479492187500003,0.19490559895833334,0.1457383897569444,0.09148491753472228,0.07609049479166664,0.0654432508680556,0.1252577039930555,0.2147966712865894,0.14944664700279356,0.08662822958745212,0.07318053334568217,0.18085278003265498,0.12008052121995673,0.12140097725036393,0.14213759051766373,0.1550152370929633,0.2147966712865894,1.0341971171289421,0.06352041176713219,7.1987224742821494e-06,0.0005588251727291205,malignant
1120.jpg,0.0933837890625,0.10301378038194445,0.09128146701388888,0.15455457899305558,0.17028808593750003,0.09928385416666663,0.05886501736111115,0.0990804036458333,0.09114583333333338,0.1502143012152777,0.10919289933311893,0.1891144559477414,0.20169226598609918,0.08658541432589276,0.14806049180639289,0.06903420988720631,0.050429436834198524,0.045594521013667406,0.051910733247930774,0.23764593884362856,1.3968073786543131,0.27911602740277075,-0.0005947511868018935,0.0035430039562819498,malignant
1128.jpg,0.08321126302083333,0.08836534288194445,0.09568956163194443,0.15645345052083334,0.16567654079861113,0.1314290364583333,0.08531358506944449,0.07839626736111108,0.07961697048611116,0.1469590928819444,0.15072904166029594,0.13431315316817705,0.10624611457558704,0.08764808311466904,0.10742821590812182,0.04830836463396577,0.05297484600404929,0.07987708213965863,0.0972738794849055,0.3761202471258915,1.2626701967870728,0.053427470198716395,-0.0003658604082127197,0.000907802048663772,malignant
